target,word,similarity
fusuma,rough,0.6227436066
fusuma,remote,0.6214889288
fusuma,diffuse,0.6205114722
fusuma,vista,0.6200947762
fusuma,transparent,0.6191248894
tokonoma,permanent,0.6330239773
tokonoma,ideal,0.6303902864
tokonoma,familiar,0.6298304796
tokonoma,dense,0.6256491542
tokonoma,formal,0.6204422116
tokonoma,remote,0.6200193763
tokonoma,vista,0.6199723482
tokonoma,wooden,0.6193891764
tokonoma,vital,0.6186352968
tokonoma,uniform,0.6172242165
chigaidana,familiar,0.6428052783
chigaidana,dense,0.6424902678
chigaidana,permanent,0.6404467821
chigaidana,ideal,0.6369060278
chigaidana,wooden,0.6327146292
chigaidana,remote,0.6325553656
chigaidana,vista,0.6302562952
chigaidana,giant,0.6301972866
chigaidana,formal,0.6296062469
chigaidana,rough,0.629237771
doma,familiar,0.6138064265
doma,permanent,0.6133943796
doma,dense,0.6104846001
doma,remote,0.6070523262
doma,household,0.6008959413
doma,ideal,0.6002519727
doma,vital,0.5986715555
doma,informal,0.5983967185
doma,formal,0.5980913639
doma,extended,0.598049283
genkan,permanent,0.6589032412
genkan,familiar,0.6537991762
genkan,remote,0.6502614021
genkan,dense,0.6493690014
genkan,ideal,0.6482172012
genkan,formal,0.6461101174
genkan,ordinary,0.6459116936
genkan,uniform,0.6433572769
genkan,vital,0.6420685053
genkan,vista,0.6413513422
tomeishi,ideal,0.7034391165
tomeishi,remote,0.7023791075
tomeishi,vista,0.6991321445
tomeishi,familiar,0.6956118345
tomeishi,permanent,0.6938935518
tomeishi,extreme,0.6936455965
tomeishi,visible,0.6926293373
tomeishi,otto,0.6912060976
tomeishi,wooden,0.6907023191
tomeishi,dense,0.6903653145
ikezuishi,dangerous,0.6627380252
ikezuishi,ideal,0.6618856192
ikezuishi,remote,0.657584846
ikezuishi,familiar,0.6560531855
ikezuishi,neutral,0.6536570787
ikezuishi,dense,0.6511362195
ikezuishi,mysterious,0.6506010294
ikezuishi,correct,0.6491248608
ikezuishi,vital,0.6478922367
ikezuishi,valid,0.6478523016
shakkei,ideal,0.6567878127
shakkei,familiar,0.6546188593
shakkei,dense,0.6511229277
shakkei,remote,0.6475723386
shakkei,vista,0.6460359097
shakkei,permanent,0.6453166008
shakkei,diffuse,0.6449812055
shakkei,formal,0.6440505981
shakkei,mysterious,0.643814683
shakkei,innovative,0.6405178905
roji,familiar,0.645994246
roji,ideal,0.6419341564
roji,remote,0.6389447451
roji,vital,0.6375605464
roji,permanent,0.6368777752
roji,dense,0.6356904507
roji,popular,0.6346149445
roji,vista,0.6321082115
roji,proper,0.6317628026
roji,formal,0.6313170791
torii,ideal,0.6528731585
torii,familiar,0.6515350342
torii,permanent,0.6483277082
torii,dense,0.6473184824
torii,vista,0.6460316777
torii,remote,0.6459510922
torii,legendary,0.6432185173
torii,blind,0.643001318
torii,diffuse,0.642881155
torii,proper,0.641158998
shimenawa,ideal,0.6483556032
shimenawa,familiar,0.6449090838
shimenawa,vista,0.639729619
shimenawa,dense,0.6394019127
shimenawa,vital,0.6383941174
shimenawa,permanent,0.6378353834
shimenawa,remote,0.6355791688
shimenawa,diffuse,0.6352362037
shimenawa,mysterious,0.6351673007
shimenawa,formal,0.6341227293
tsuboniwa,dense,0.6489065289
tsuboniwa,ideal,0.6466296315
tsuboniwa,permanent,0.6458302736
tsuboniwa,familiar,0.6432488561
tsuboniwa,remote,0.6418403387
tsuboniwa,vital,0.6417655945
tsuboniwa,diffuse,0.6381527185
tsuboniwa,popular,0.6369495392
tsuboniwa,vista,0.6365125179
tsuboniwa,uniform,0.634114027
byōbu,permanent,0.6348544359
byōbu,dense,0.633643508
byōbu,familiar,0.6328245401
byōbu,ideal,0.6277026534
byōbu,vista,0.6233428717
byōbu,remote,0.6228010654
byōbu,formal,0.6221455336
byōbu,wooden,0.6217185259
byōbu,uniform,0.6211209297
byōbu,rough,0.6208524108
hisashi,permanent,0.6520619988
hisashi,dense,0.648246944
hisashi,ideal,0.6372231841
hisashi,wooden,0.6323901415
hisashi,familiar,0.6322898269
hisashi,blind,0.6322643757
hisashi,remote,0.6313367486
hisashi,apart,0.6313338876
hisashi,monumental,0.6309461594
hisashi,formal,0.6303717494
haiden,ideal,0.6389585733
haiden,dense,0.6379710436
haiden,permanent,0.6377125978
haiden,remote,0.6344076991
haiden,familiar,0.633110702
haiden,vital,0.6284307241
haiden,proper,0.6265736818
haiden,offer,0.626038909
haiden,diffuse,0.6244155765
haiden,vista,0.6241576672
sandō,ideal,0.6527249217
sandō,blind,0.6517927647
sandō,remote,0.6506793499
sandō,permanent,0.6482067108
sandō,dense,0.646992445
sandō,vista,0.6453390718
sandō,proper,0.6411608458
sandō,familiar,0.6402104497
sandō,diffuse,0.6397325993
sandō,monumental,0.6396006942
aware,ideal,0.64074862
aware,remote,0.6324341297
aware,neutral,0.6322784424
aware,diffuse,0.6305890083
aware,familiar,0.6283070445
aware,emotional,0.6265361309
aware,dangerous,0.6260765195
aware,permanent,0.6259744167
aware,vital,0.6255403757
aware,mysterious,0.6240516901
honden,dense,0.6416248083
honden,permanent,0.6412587762
honden,ideal,0.6391265392
honden,familiar,0.6376299858
honden,remote,0.6352711916
honden,wooden,0.6312337518
honden,blind,0.6305716038
honden,vista,0.6301783323
honden,diffuse,0.6283171773
honden,offer,0.6265991926
chashitsu,familiar,0.6429380178
chashitsu,ideal,0.6387338042
chashitsu,dense,0.6387008429
chashitsu,permanent,0.6360287666
chashitsu,formal,0.6334443092
chashitsu,remote,0.6293157339
chashitsu,vista,0.6287951469
chashitsu,vital,0.6267235875
chashitsu,uniform,0.6263483763
chashitsu,diffuse,0.6251798868
karesansui,ideal,0.6559807658
karesansui,dense,0.6495023966
karesansui,familiar,0.6485052109
karesansui,vista,0.6444696188
karesansui,permanent,0.6437721252
karesansui,remote,0.6428567767
karesansui,formal,0.6421691179
karesansui,popular,0.6413191557
karesansui,diffuse,0.6402642131
karesansui,neutral,0.6397681832
